# Rime user dictionary
#@/db_name	luna_pinyin.userdb.userdb.kct
#@/db_type	userdb
#@/rime_version	1.1.2
#@/tick	36766
#@/user_id	Office-PC
bu zhang 	部長	c=4 d=2.14543e-028 t=36766
bu zhang ji xing 	不長記性	c=1 d=2.61553e-076 t=36766
bu zhang tu 	補張圖	c=1 d=2.12198e-057 t=36766
bu zhi 	不值	c=1 d=3.67093e-064 t=36766
bu zhi 	不止	c=5 d=5.8565e-030 t=36766
bu zhi chi 	不支持	c=10 d=0.398555 t=36766
bu zhi dao 	不知道	c=31 d=9.35886e-006 t=36766
bu zhi de 	不值得	c=0 d=6.33739e-077 t=36766
bu zhou 	步驟	c=5 d=0.00413229 t=36766
bu zhuan ye 	不專業	c=1 d=1.96504e-006 t=36766
bu zou 	步驟	c=1 d=0.000655574 t=36766
bu zu 	不足	c=1 d=1.44592e-044 t=36766
bu zu 	不阻	c=0 d=2.26218e-046 t=36766
bu zun shou 	不遵守	c=2 d=1.99735e-012 t=36766
bu zuo 	不做	c=3 d=2.49287e-012 t=36766
ca che 	擦車	c=1 d=1.20093e-007 t=36766
cai 	才	c=8 d=0.0502874 t=36766
cai 	猜	c=4 d=1.71449e-019 t=36766
cai 	踩	c=1 d=1.11222e-016 t=36766
cai ce 	猜測	c=4 d=0.00326335 t=36766
cai dan 	菜單	c=2 d=0.035437 t=36766
cai dui 	纔對	c=2 d=3.70026e-040 t=36766
cai hong 	彩虹	c=0 d=4.29018e-046 t=36766
cai hong se 	彩虹色	c=1 d=4.31169e-045 t=36766
cai hui 	纔會	c=7 d=0.271173 t=36766
cai liao 	材料	c=13 d=2.02493 t=36766
cai neng 	才能	c=11 d=0.0095616 t=36766
cai neng neng 	才能能	c=1 d=4.24546e-010 t=36766
cai ni 	才你	c=1 d=0.00209124 t=36766
cai ni 	猜你	c=2 d=0.00689757 t=36766
cai ni xi huan 	猜你喜歡	c=3 d=0.00272578 t=36766
cai qu 	纔去	c=1 d=9.64753e-020 t=36766
cai shang 	才上	c=1 d=3.23023e-030 t=36766
cai shi 	纔是	c=1 d=4.27619e-036 t=36766
cai xin 	彩信	c=2 d=4.14645e-035 t=36766
cai xing 	才行	c=2 d=7.80633e-058 t=36766
cai yong 	採用	c=7 d=1.12031e-013 t=36766
cai yong hu 	才用戶	c=1 d=1.10363e-013 t=36766
cai you 	纔有	c=1 d=6.29078e-048 t=36766
can 	參	c=1 d=1.5963e-061 t=36766
can 	慘	c=1 d=3.85312e-075 t=36766
can 	殘	c=1 d=1.12938e-049 t=36766
can 	餐	c=1 d=8.07176e-069 t=36766
can hui 	參會	c=1 d=5.97869e-067 t=36766
can jia 	參加	c=1 d=7.52606e-069 t=36766
can kao 	參考	c=11 d=0.0357938 t=36766
can mou 	參謀	c=1 d=9.63542e-064 t=36766
can shu 	參數	c=21 d=0.0164451 t=36766
cang ku 	倉庫	c=1 d=8.42719e-076 t=36766
cao 	曹	c=1 d=1.56714e-050 t=36766
cao 	糙	c=1 d=9.12599e-072 t=36766
cao 	草	c=1 d=6.12711e-032 t=36766
cao fen 	草粉	c=1 d=1.89862e-072 t=36766
cao gao 	草稿	c=1 d=1.86071e-070 t=36766
cao mei 	草莓	c=1 d=5.64335e-035 t=36766
cao yuan 	草原	c=1 d=2.18996e-075 t=36766
cao zuo 	操作	c=26 d=0.0828045 t=36766
ce 	測	c=6 d=1.14809e-007 t=36766
ce lve 	策略	c=13 d=0.839457 t=36766
ce shi 	測試	c=83 d=1.05331 t=36766
ce shi hai shi 	測試還是	c=1 d=1.00947e-052 t=36766
ce shi huan jing 	測試環境	c=1 d=4.10489e-055 t=36766
cen ci 	參差	c=1 d=1.13755e-075 t=36766
ceng 	層	c=23 d=0.718058 t=36766
ceng 	蹭	c=1 d=1.20814e-048 t=36766
ceng ci 	層次	c=1 d=2.63141e-059 t=36766
ceng ji 	層級	c=5 d=0.00467746 t=36766
ceng jing 	曾經	c=3 d=1.14649e-020 t=36766
ceng mian 	層面	c=3 d=4.54825e-015 t=36766
ceng yun dong 	層運動	c=1 d=0.000280202 t=36766
cha 	差	c=4 d=9.93425e-041 t=36766
cha 	插	c=1 d=2.76153e-068 t=36766
cha 	查	c=5 d=7.14099e-010 t=36766
cha 	茶	c=1 d=6.83723e-028 t=36766
cha ba 	插拔	c=2 d=0.280832 t=36766
cha bie 	差別	c=0 d=1.91444e-053 t=36766
cha bu duo 	差不多	c=4 d=0.00102302 t=36766
cha cha 	查查	c=2 d=4.73805e-064 t=36766
cha dao 	查到	c=1 d=1.15341e-032 t=36766
cha jian 	插件	c=4 d=0.00010651 t=36766
cha ju 	差距	c=2 d=1.41637e-007 t=36766
cha kan 	查看	c=15 d=0.923116 t=36766
cha ru 	插入	c=2 d=2.58271e-008 t=36766
cha xia 	插下	c=1 d=4.78074e-054 t=36766
cha xia 	查下	c=1 d=4.8047e-054 t=36766
cha xun 	查詢	c=30 d=0.997967 t=36766
cha xun dan 	查詢單	c=2 d=3.05345e-005 t=36766
cha xun dao 	查詢到	c=1 d=3.37316e-010 t=36766
cha yi 	差異	c=4 d=5.30748e-019 t=36766
cha yi cha 	查一查	c=1 d=3.83533e-050 t=36766
cha zai 	差在	c=1 d=1.05067e-052 t=36766
cha zhao 	查找	c=4 d=5.29017e-010 t=36766
cha zhi 	差值	c=6 d=2.72932e-035 t=36766
chai 	拆	c=2 d=0.814647 t=36766
chai cheng 	拆成	c=1 d=4.72015e-051 t=36766
chai fen 	拆分	c=1 d=3.01451e-011 t=36766
chai kai 	拆開	c=1 d=3.43523e-048 t=36766
chai ni 	拆你	c=1 d=5.70298e-041 t=36766
chan chu 	產出	c=1 d=2.96398e-018 t=36766
chan pin 	產品	c=17 d=0.0753961 t=36766
chan sheng 	產生	c=1 d=1.31689e-062 t=36766
chang 	嚐	c=1 d=2.06966e-028 t=36766
chang 	場	c=1 d=1.58262e-048 t=36766
chang 	長	c=2 d=8.36553e-007 t=36766
chang an 	長安	c=1 d=1.76599e-073 t=36766
chang chi 	常吃	c=2 d=3.9974e-028 t=36766
chang du 	長度	c=5 d=0.0300468 t=36766
chang gong lv 	長功率	c=1 d=8.91973e-009 t=36766
chang jian 	常見	c=1 d=4.10629e-059 t=36766
chang jing 	場景	c=6 d=0.0997588 t=36766
chang jing xia 	場景下	c=2 d=1.72591e-007 t=36766
chang mi ma 	長密碼	c=1 d=5.05965e-074 t=36766
chang shang 	廠商	c=2 d=6.43338e-047 t=36766
chang shi 	嘗試	c=4 d=0.0769335 t=36766
chang ting 	常聽	c=1 d=7.47197e-043 t=36766
chang yong 	常用	c=3 d=1.62653e-069 t=36766
chang yuan 	長遠	c=1 d=1.4605e-015 t=36766
chao 	抄	c=2 d=7.08318e-032 t=36766
chao 	超	c=1 d=1.19259e-072 t=36766
chao biao 	超標	c=2 d=4.44017e-029 t=36766
chao chu 	超出	c=1 d=1.60495e-007 t=36766
chao chu le 	超出了	c=1 d=2.01225e-050 t=36766
chao dan 	炒蛋	c=1 d=1.3451e-076 t=36766
chao guo 	超過	c=1 d=2.36019e-044 t=36766
chao ji 	炒雞	c=3 d=4.81402e-018 t=36766
chao ji 	超級	c=1 d=1.52975e-060 t=36766
chao kuai 	超快	c=3 d=9.07121e-060 t=36766
chao liu 	潮流	c=1 d=1.55446e-072 t=36766
chao mang 	超忙	c=1 d=4.0258e-032 t=36766
chao tuo li 	超脫力	c=1 d=2.56994e-075 t=36766
chao xiang 	朝向	c=2 d=9.42406e-009 t=36766
che 	車	c=1 d=2.55008e-072 t=36766
che fei 	車費	c=1 d=6.98225e-069 t=36766
che ji 	車機	c=1 d=5.355e-065 t=36766
chen 	晨	c=1 d=0.00532682 t=36766
chen 	陳	c=1 d=1.89797e-068 t=36766
chen dian 	沉澱	c=1 d=7.82546e-028 t=36766
chen huai 	陳淮	c=1 d=2.14966e-033 t=36766
chen hui 	晨會	c=2 d=2.16713e-040 t=36766
cheng 	城	c=2 d=0.739466 t=36766
cheng 	成	c=14 d=0.00953692 t=36766
cheng 	撐	c=1 d=1.0975e-065 t=36766
cheng 	程	c=1 d=2.11219e-033 t=36766
cheng 	稱	c=1 d=4.2672e-070 t=36766
cheng bei er 	成貝爾	c=1 d=8.98707e-068 t=36766
cheng ben 	成本	c=10 d=4.94277e-005 t=36766
cheng fa 	懲罰	c=0 d=1.71659e-005 t=36766
cheng fa zhe 	懲罰者	c=1 d=0.00017252 t=36766
cheng gong 	成功	c=13 d=9.14588e-009 t=36766
cheng gong lv 	成功率	c=9 d=0.0409665 t=36766
cheng mian 	成眠	c=1 d=1.71391e-015 t=36766
cheng ren 	承認	c=2 d=4.54031e-027 t=36766
cheng shi 	城市	c=2 d=1.14393 t=36766
cheng shi shan lin 	城市山林	c=3 d=1.77768 t=36766
cheng shu 	成熟	c=3 d=1.67478e-008 t=36766
cheng wei 	成爲	c=4 d=0.290426 t=36766
cheng wei 	稱爲	c=4 d=0.140156 t=36766
cheng xu 	程序	c=18 d=0.909482 t=36766
cheng xu qi dong 	程序啓動	c=1 d=4.01404e-027 t=36766
cheng xu yuan 	程序員	c=2 d=5.01094e-073 t=36766
cheng ye 	成爺	c=33 d=0.0127409 t=36766
cheng ye 	盛業	c=1 d=2.78351e-073 t=36766
cheng yi tao 	成一套	c=1 d=0.0958472 t=36766
chi 	吃	c=7 d=0.114828 t=36766
chi 	持	c=2 d=2.78532e-073 t=36766
chi 	池	c=3 d=2.12968e-033 t=36766
chi bu 	吃不	c=0 d=0.0449329 t=36766
chi bu bao 	吃不包	c=1 d=0.451581 t=36766
chi da can 	吃大餐	c=1 d=1.13717e-071 t=36766
chi dao 	遲到	c=0 d=0.00413782 t=36766
chi de 	吃得	c=2 d=0.0430669 t=36766
chi fan 	吃飯	c=3 d=1.66264e-040 t=36766
chi ge 	吃個	c=0 d=1.69622e-041 t=36766
chi ge fan 	吃個飯	c=1 d=1.70472e-040 t=36766
chi quan 	赤犬	c=1 d=2.05857e-053 t=36766
chi tu 	吃土	c=2 d=2.80445e-072 t=36766
chi wan 	吃完	c=1 d=7.95159e-069 t=36766
chi wan fan 	吃完飯	c=0 d=5.52596e-024 t=36766
chi xian 	黐線	c=3 d=0.000359786 t=36766
chong 	衝	c=2 d=2.8561e-024 t=36766
chong dian 	充電	c=0 d=5.97971e-070 t=36766
chong dian qi 	充電器	c=3 d=1.80598e-068 t=36766
chong dian xian 	充電線	c=1 d=6.00968e-069 t=36766
chong die 	重疊	c=2 d=4.63363e-061 t=36766
chong fu 	重複	c=7 d=3.39685e-015 t=36766
chong huai 	寵壞	c=0 d=2.46321e-077 t=36766
chong huai le 	寵壞了	c=1 d=2.47556e-076 t=36766
chong qi 	重啓	c=3 d=0.000867409 t=36766
chong shi 	重試	c=4 d=3.6718e-008 t=36766
chong wu 	寵物	c=1 d=6.25494e-069 t=36766
chong xian 	重現	c=2 d=8.16769e-048 t=36766
chong xin 	重新	c=47 d=0.0564641 t=36766
chong yi ge 	衝一個	c=1 d=2.87042e-023 t=36766
chong yu 	充裕	c=1 d=5.80002e-063 t=36766
chong zhe 	衝着	c=1 d=0.0739031 t=36766
chong zhi 	充值	c=1 d=3.19353e-072 t=36766
chong zhi 	重置	c=1 d=7.18266e-049 t=36766
chong zhuang 	重裝	c=11 d=0.612976 t=36766
chou 	丑	c=1 d=0.000925663 t=36766
chou 	抽	c=1 d=2.27321e-014 t=36766
chou chu lai 	抽出來	c=1 d=1.6904e-029 t=36766
chou ge 	丑哥	c=1 d=2.26187e-014 t=36766
chou le 	抽了	c=1 d=7.54164e-035 t=36766
chou li 	抽離	c=2 d=1.90301e-011 t=36766
chou xiang 	抽象	c=1 d=3.99389e-056 t=36766
chou yang 	抽樣	c=8 d=1.3046e-022 t=36766
chu 	出	c=9 d=0.00255713 t=36766
chu 	初	c=1 d=1.09277e-073 t=36766
chu 	處	c=1 d=8.53422e-048 t=36766
chu 	除	c=2 d=2.5444e-047 t=36766
chu bu 	初步	c=2 d=4.27633e-007 t=36766
chu cuo 	出錯	c=2 d=0.000137073 t=36766
chu dong 	出動	c=1 d=3.29079e-072 t=36766
chu fa 	出發	c=7 d=0.486752 t=36766
chu fa 	觸發	c=32 d=0.481909 t=36766
chu fang 	廚房	c=1 d=0.582748 t=36766
chu fei 	除非	c=4 d=1.88337e-036 t=36766
chu kou 	出口	c=1 d=3.92147e-076 t=36766
chu lai 	出來	c=17 d=0.985948 t=36766
chu lai le 	出來了	c=1 d=0.00453922 t=36766
chu le 	出了	c=1 d=5.34044e-033 t=36766
chu le 	除了	c=10 d=0.0566989 t=36766
chu li 	處理	c=43 d=0.00527724 t=36766
chu li qi 	處理器	c=1 d=5.83505e-075 t=36766
chu li yi xia 	處理一下	c=1 d=3.0584e-034 t=36766
chu mai 	出賣	c=2 d=1.28792e-063 t=36766
chu ming 	出名	c=1 d=0.116484 t=36766
chu pin 	出品	c=1 d=4.95946e-074 t=36766
chu qu 	出去	c=3 d=7.72628e-025 t=36766
chu shen me 	出什麼	c=1 d=1.14899e-075 t=36766
chu shi 	出事	c=0 d=1.5078e-038 t=36766
chu shi hua 	初始化	c=7 d=0.0753961 t=36766
chu shi le 	出事了	c=1 d=1.51535e-037 t=36766
chu wen ti 	出問題	c=2 d=5.18172e-031 t=36766
chu xian 	出現	c=18 d=0.0519852 t=36766
chu xian wen ti 	出現問題	c=1 d=3.06945e-047 t=36766
chu xian zai 	出現在	c=1 d=2.96328e-074 t=36766
chu xian zhong 	出現中	c=1 d=5.84039e-027 t=36766
chu yu 	處於	c=1 d=0.00171216 t=36766
chuan 	串	c=2 d=0.000243596 t=36766
chuan 	傳	c=13 d=0.000870674 t=36766
chuan can 	傳參	c=1 d=3.35669e-070 t=36766
chuan di 	傳遞	c=3 d=2.54705e-058 t=36766
chuan gei 	傳給	c=1 d=5.85034e-047 t=36766
chuan le 	穿了	c=1 d=5.06929e-067 t=36766
chuan shu 	傳輸	c=3 d=3.06004e-007 t=36766
chuan yi ge 	傳一個	c=1 d=2.07107e-036 t=36766
chuang 	窗	c=1 d=2.21968e-008 t=36766
chuang jian 	創建	c=2 d=3.41833e-071 t=36766
chuang kou 	窗口	c=15 d=7.33995e-006 t=36766
chun 	純	c=1 d=1.81884e-067 t=36766
chun hong 	春紅	c=0 d=1.43036e-006 t=36766
chun se 	春色	c=1 d=4.93305e-070 t=36766
chun se 	純色	c=2 d=6.36415e-008 t=36766
chun tian 	春天	c=1 d=3.78478e-041 t=36766
chun zhi qiu 	春至秋	c=1 d=0.137381 t=36766
ci 	刺	c=1 d=5.87985e-018 t=36766
ci 	呲	c=1 d=5.67164e-035 t=36766
ci 	次	c=10 d=0.151829 t=36766
ci 	詞	c=3 d=0.106459 t=36766
ci dian 	詞典	c=9 d=0.97531 t=36766
ci hui 	詞彙	c=0 d=3.76411e-007 t=36766
ci hui biao 	詞彙表	c=1 d=3.09967e-074 t=36766
ci pai 	詞拍	c=30 d=0.871596 t=36766
ci pan 	磁盤	c=7 d=4.14647e-018 t=36766
ci pin 	詞頻	c=1 d=3.4059e-006 t=36766
ci sheng 	此生	c=1 d=0.136014 t=36766
ci shi 	此時	c=4 d=0.00746958 t=36766
ci shu 	次數	c=3 d=4.8901e-026 t=36766
ci zu 	詞組	c=1 d=2.48112e-073 t=36766
cong 	從	c=20 d=0.112152 t=36766
cong ci 	從此	c=2 d=7.05321e-068 t=36766
cong er 	從而	c=2 d=7.25755e-024 t=36766
cong jian kong 	從監控	c=1 d=0.00096344 t=36766
cong lai 	從來	c=1 d=1.22958e-049 t=36766
cong shen me 	從什麼	c=1 d=3.75363e-032 t=36766
cu cao 	粗糙	c=1 d=0.108067 t=36766
cu lve 	粗略	c=1 d=0.115903 t=36766
cu wu 	粗五	c=1 d=0.891366 t=36766
cui 	催	c=5 d=6.5839e-025 t=36766
cui cui 	催催	c=1 d=9.40552e-074 t=36766
cui fan guan 	催飯館	c=1 d=4.60517e-055 t=36766
cui ni 	催你	c=1 d=0.00109719 t=36766
cun 	存	c=1 d=0.00122477 t=36766
cun bu 	寸步	c=1 d=1.97718e-049 t=36766
cun chu 	存儲	c=18 d=0.264534 t=36766
cun chu dao 	存儲到	c=1 d=1.28836e-069 t=36766
cun dao 	存到	c=2 d=1.09002e-043 t=36766
cun fang 	存放	c=2 d=3.19428e-016 t=36766
cun zai 	存在	c=9 d=0.124703 t=36766
cuo 	錯	c=7 d=0.0145524 t=36766
cuo guo 	錯過	c=0 d=1.82014e-047 t=36766
cuo guo le 	錯過了	c=1 d=1.82927e-046 t=36766
cuo le 	錯了	c=6 d=6.11077e-023 t=36766
cuo luan 	錯亂	c=3 d=0.00484407 t=36766
cuo ma 	錯嗎	c=1 d=2.54982e-012 t=36766
cuo shou bu ji 	措手不及	c=1 d=4.29923e-011 t=36766
cuo wei 	錯位	c=1 d=1.13837e-054 t=36766
cuo wu 	錯誤	c=31 d=1.64424 t=36766
cuo wu lv 	錯誤率	c=1 d=5.70996e-026 t=36766
cuo wu ma 	錯誤碼	c=2 d=3.9136e-023 t=36766
da 	大	c=21 d=0.00265455 t=36766
da 	打	c=12 d=3.26391e-006 t=36766
da an 	答案	c=5 d=0.897223 t=36766
da bai 	打敗	c=1 d=3.91893e-039 t=36766
da bao 	打包	c=9 d=0.00137404 t=36766
da bu 	打不	c=0 d=0.000200924 t=36766
da bu chu 	打不出	c=1 d=0.00222429 t=36766
da bu chu lai 	打不出來	c=1 d=0.0020601 t=36766
da bu dui 	大部隊	c=1 d=2.45067e-016 t=36766
da bu fen 	大部分	c=3 d=0.0152222 t=36766
da bu kai 	打不開	c=16 d=0.340417 t=36766
da can 	大餐	c=0 d=1.1315e-072 t=36766
da chu lai 	打出來	c=1 d=1.84037e-029 t=36766
da cuo 	打錯	c=2 d=2.49168e-005 t=36766
da da 	大大	c=2 d=9.74283e-018 t=36766
da da kai 	大大開	c=1 d=3.01482e-071 t=36766
da dao 	達到	c=6 d=0.07502 t=36766
da de 	大的	c=2 d=6.7429e-018 t=36766
da dian hua 	打電話	c=1 d=0.0190631 t=36766
da fa 	打法	c=1 d=7.15558e-034 t=36766
da fu 	答覆	c=5 d=2.84091e-007 t=36766
da gai 	大概	c=5 d=3.58529e-051 t=36766
da gai dong 	大改動	c=1 d=1.78999e-026 t=36766
da gai lv 	大概率	c=3 d=0.00359372 t=36766
da gang 	大綱	c=1 d=0.565525 t=36766
da ge 	大哥	c=2 d=1.58237e-034 t=36766
da ge 	打個	c=7 d=0.00400585 t=36766
da ge bao 	打個包	c=3 d=5.72883e-006 t=36766
da gei ni 	大給你	c=1 d=7.33673e-034 t=36766
da gou 	√	c=2 d=1.99501 t=36766
da gou 	打勾	c=2 d=1.94128 t=36766
da gou 	打狗	c=1 d=0.980199 t=36766
da ha 	大哈	c=2 d=1.48514e-006 t=36766
da ha ge 	大哈哥	c=4 d=0.213314 t=36766
da hao 	打好	c=1 d=1.34748e-038 t=36766
da ji dao 	打擊到	c=1 d=3.29773e-038 t=36766
da jia 	大家	c=37 d=0.168387 t=36766
da jia hao 	大家好	c=1 d=4.48827e-076 t=36766
da jian 	搭建	c=1 d=2.94039e-071 t=36766
da jin qu 	打進去	c=1 d=2.95371e-036 t=36766
da kai 	打開	c=39 d=0.0230217 t=36766
da keng 	大坑	c=1 d=0.0152985 t=36766
da kuai gan 	大快感	c=1 d=1.48606e-072 t=36766
da lao 	大佬	c=1 d=0.171187 t=36766
da lao hu 	大老虎	c=1 d=1.90268e-009 t=36766
da le 	大了	c=2 d=6.32585e-074 t=36766
da lu 	大陸	c=2 d=0.715338 t=36766
da luan 	打亂	c=1 d=3.39158e-074 t=36766
da ma 	大媽	c=1 d=1.90165e-032 t=36766
da niu 	大牛	c=3 d=3.1723e-023 t=36766
da pai dang 	大排檔	c=1 d=1.38201e-071 t=36766
da qun 	大羣	c=1 d=4.34364e-073 t=36766
da rao 	打擾	c=3 d=9.79333e-021 t=36766
da ren wu 	大人物	c=1 d=1.64469e-030 t=36766
da ru 	打入	c=1 d=1.6179e-072 t=36766
da sha 	大廈	c=1 d=0.26054 t=36766
da shan 	大山	c=1 d=2.33139e-076 t=36766
da shen me 	打什麼	c=1 d=1.13756e-075 t=36766
da shi 	大師	c=1 d=0.145398 t=36766
da suan 	打算	c=2 d=0.000817683 t=36766
da tou 	大頭	c=1 d=3.19092e-033 t=36766
da tu 	大圖	c=1 d=1.29596e-050 t=36766
da tui 	大腿	c=1 d=6.22057e-063 t=36766
da wan 	打完	c=1 d=2.75253e-059 t=36766
da wen ti 	大問題	c=1 d=1.63166e-054 t=36766
da xiao 	大小	c=16 d=0.0558548 t=36766
da xiao xie 	大小寫	c=3 d=2.74029e-036 t=36766
da xiong 	大熊	c=1 d=2.16448e-055 t=36766
da xu qiu 	大需求	c=2 d=2.76886e-011 t=36766
da xu qiu 	打需求	c=5 d=7.02009e-015 t=36766
da xue 	大學	c=1 d=1.48222e-071 t=36766
da xue qiu 	大雪球	c=2 d=2.75505e-011 t=36766
da xue tong xue 	大學同學	c=1 d=2.64182e-076 t=36766
da ye 	大爺	c=1 d=4.29909e-040 t=36766
da yi 	大意	c=2 d=2.44359e-033 t=36766
da yin 	打印	c=2 d=1.74704e-005 t=36766
da yue 	大約	c=1 d=3.0944e-054 t=36766
da zhao 	大招	c=1 d=9.86222e-073 t=36766
da zi 	打字	c=4 d=3.93377e-005 t=36766
da zi ti 	大字體	c=1 d=2.58695e-035 t=36766
da zuo ye 	大作業	c=1 d=1.87035e-072 t=36766
dai 	代	c=1 d=1.79958e-030 t=36766
dai 	帶	c=7 d=0.000386807 t=36766
dai 	待	c=2 d=0.00759701 t=36766
dai 	貸	c=0 d=1.53951e-077 t=36766
dai biao 	代表	c=4 d=0.000134358 t=36766
dai bu chong 	帶補充	c=1 d=0.00388746 t=36766
dai guo 	帶過	c=1 d=2.08826e-045 t=36766
dai guo qu 	帶過去	c=1 d=7.45371e-073 t=36766
dai hui 	帶回	c=1 d=3.43103e-063 t=36766
dai hui 	待會	c=10 d=0.00967827 t=36766
dai kuan 	貸款	c=4 d=8.6323e-006 t=36766
dai lai 	帶來	c=5 d=0.000191619 t=36766
dai le 	帶了	c=1 d=3.31708e-048 t=36766
dai li 	代理	c=7 d=1.74079e-032 t=36766
dai ma 	代碼	c=85 d=0.158657 t=36766
dai ma 	帶嗎	c=1 d=6.71076e-073 t=36766
dai ma zhong 	代碼中	c=1 d=1.44912e-070 t=36766
dai ni 	帶你	c=1 d=3.57604e-050 t=36766
dai qian 	帶錢	c=1 d=1.50028e-037 t=36766
dai shang 	帶上	c=2 d=0.0065062 t=36766
dai ti 	代替	c=1 d=3.07697e-017 t=36766
dai wo 	待我	c=1 d=5.87747e-072 t=36766
dai you 	帶有	c=1 d=2.25051e-043 t=36766
dai zhe 	帶着	c=0 d=1.46855e-073 t=36766
dai zhe dai zhe 	帶着帶着	c=1 d=7.37954e-073 t=36766
dai zi 	袋子	c=1 d=5.99518e-070 t=36766
dan 	但	c=55 d=0.703438 t=36766
dan 	單	c=25 d=0.000672176 t=36766
dan 	膽	c=1 d=8.79083e-073 t=36766
dan 	蛋	c=1 d=0.01649 t=36766
dan bu que ding 	但不確定	c=1 d=5.50121e-029 t=36766
dan ci 	單詞	c=1 d=0.740818 t=36766
dan du 	單獨	c=17 d=0.00192083 t=36766
dan ge 	單個	c=2 d=0.000696582 t=36766
dan hao xiang 	但好像	c=1 d=1.26504e-060 t=36766
dan ji 	單擊	c=1 d=0.0285814 t=36766
dan ke 	蛋殼	c=1 d=0.000483239 t=36766
dan liao 	單聊	c=1 d=7.18121e-076 t=36766
dan mian 	單面	c=1 d=3.03261e-052 t=36766
dan mu 	彈幕	c=2 d=2.42013e-048 t=36766
dan shen 	單身	c=1 d=7.13954e-037 t=36766
dan shi 	但是	c=45 d=0.00331829 t=36766
dan tian 	丹田	c=1 d=5.01971e-069 t=36766
dan wei 	單位	c=1 d=7.06587e-062 t=36766
dan xi 	但系	c=2 d=1.56101e-060 t=36766
dan xi 	旦夕	c=1 d=3.52699e-064 t=36766
dan xin 	擔心	c=6 d=0.00909528 t=36766
dan yin 	但因	c=1 d=1.96564e-039 t=36766
dan yuan 	單元	c=1 d=9.1733e-074 t=36766
dan yuan ce shi 	單元測試	c=2 d=1.22498e-005 t=36766
dan zhi 	單指	c=3 d=0.0885306 t=36766
dan zi 	單子	c=9 d=0.185444 t=36766
dan zong 	但總	c=1 d=6.63494e-057 t=36766
dang 	擋	c=1 d=1.08713e-071 t=36766
dang 	檔	c=1 d=0.00123708 t=36766
dang 	當	c=31 d=0.776879 t=36766
dang 	盪	c=1 d=4.97093e-013 t=36766
dang chang 	當場	c=1 d=2.8561e-023 t=36766
dang ci 	檔次	c=1 d=6.69045e-008 t=36766
dang nian 	當年	c=1 d=1.50938e-021 t=36766
dang qian 	當前	c=10 d=0.430087 t=36766
dang ran 	當然	c=15 d=0.0393602 t=36766
dang shi 	當時	c=19 d=6.59084e-008 t=36766
dang tian 	當天	c=2 d=4.93336e-012 t=36766
dang wo 	當我	c=1 d=2.20625e-060 t=36766
dang wo men 	當我們	c=1 d=2.62551e-062 t=36766
dao 	到	c=114 d=1.31882 t=36766
dao chu 	導出	c=5 d=7.72639e-028 t=36766
dao ci wei zhi 	到此爲止	c=1 d=8.42432e-072 t=36766
dao da 	到達	c=1 d=1.22452e-030 t=36766
dao ge qian 	到擱淺	c=1 d=8.01349e-072 t=36766
dao ge qian 	道個歉	c=1 d=8.17538e-072 t=36766
dao jia 	到家	c=1 d=4.38967e-050 t=36766
dao le 	到了	c=2 d=0.00381048 t=36766
dao li 	道理	c=1 d=4.36629e-046 t=36766
dao mu 	盜墓	c=0 d=1.06249e-067 t=36766
dao mu bi ji 	盜墓筆記	c=1 d=1.06782e-066 t=36766
dao qian 	道歉	c=1 d=7.69928e-072 t=36766
dao ru 	導入	c=1 d=3.05352e-074 t=36766
dao shi 	導師	c=1 d=2.46757e-038 t=36766
dao shi hou 	到時候	c=14 d=0.0160027 t=36766
dao tu 	導圖	c=1 d=4.46588e-076 t=36766
dao wan 	到晚	c=1 d=6.51839e-025 t=36766
dao wei 	到位	c=2 d=1.24349e-005 t=36766
dao yin hang 	到銀行	c=1 d=6.08165e-062 t=36766
dao zhang 	到賬	c=1 d=1.93664e-070 t=36766
dao zhi 	導致	c=19 d=0.00137404 t=36766
dao zi 	刀子	c=1 d=6.34264e-018 t=36766
de 	得	c=3 d=0.444858 t=36766
de 	德	c=4 d=0.931493 t=36766
de 	的	c=2152 d=17.5091 t=36766
de dao 	得到	c=8 d=3.70207e-018 t=36766
de heng lu 	的橫路	c=1 d=4.97855e-031 t=36766
de jiang shang 	的獎賞	c=1 d=0.154124 t=36766
de ne ge 	的呢個	c=1 d=2.87344e-006 t=36766
de shi 	的事	c=1 d=4.53429e-049 t=36766
de xian 	得閒	c=1 d=9.21144e-064 t=36766
dei 	得	c=16 d=0.438235 t=36766
dei chu 	得出	c=2 d=2.33274e-024 t=36766
dei dao 	得到	c=1 d=5.42023e-031 t=36766
dei hao 	得好	c=1 d=4.874e-046 t=36766
dei le 	得了	c=2 d=1.21817e-057 t=36766
dei wo 	得我	c=1 d=9.37865e-011 t=36766
dei yong 	得用	c=1 d=4.66985e-072 t=36766
den 	㩐	c=1 d=1.19527e-069 t=36766
deng 	燈	c=1 d=8.74699e-073 t=36766
deng 	等	c=41 d=0.554575 t=36766
deng dai 	等待	c=5 d=0.000169951 t=36766
deng dan 	燈膽	c=1 d=1.89475e-048 t=36766
deng dao 	等到	c=3 d=4.01231e-029 t=36766
deng deng 	等等	c=4 d=0.273914 t=36766
deng hui diao 	等回調	c=1 d=1.84482e-028 t=36766
deng ji 	登記	c=2 d=2.06614e-008 t=36766
deng lu 	登錄	c=16 d=0.00878245 t=36766
